" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"841181","Turbines; gas-turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW","841181","Gas turbines nes of a power not exceeding 5000"
"841182","Turbines; gas-turbines (excluding turbo-jets and turbo-propellers), of a power exceeding 5000kW","841182","Gas turbines nes of a power exceeding 5000 KW"
"841191","Turbines; parts of turbo-jets and turbo-propellers","841191","Parts of turbo-jets or turbo-propellers"
"841199","Turbines; parts of gas turbines (excluding turbo-jets and turbo-propellers)","841199","Parts of gas turbines nes"
"841210","Engines; reaction engines, other than turbo-jets","841210","Reaction engines nes other than turbo jets"
"841221","Engines; hydraulic power engines and motors, linear acting (cylinders)","841221","Hydraulic power engines & motors linear acting"
"841229","Engines; hydraulic power engines and motors, other than linear acting (cylinders)","841229","Hydraulic power engines & motors nes"
"841231","Engines; pneumatic power engines and motors, linear acting (cylinders)","841231","Pneumatic power engines & motors linear acting"
"841239","Engines; pneumatic power engines and motors, other than linear acting (cylinders)","841239","Pneumatic power engines & motors nes"
"841280","Engines; pneumatic power engines and motors, n.e.c. in heading no. 8412","841280","Engines and motors nes"
"841290","Engines; parts, for engines and motors of heading no. 8412","841290","Parts of hydraulic & pneumatic & other power en"
"841311","Pumps; fitted or designed to be fitted with a measuring device, for dispensing fuel or lubricants, of the type used in filling-stations or in garages","841311","Pumps with or w/o a meas device for disp fuel/l"
"841319","Pumps; for liquids, fitted or designed to be fitted with a measuring device, other than pumps for dispensing fuel or lubricants","841319","Pumps fitted or designed to be fitted with a me"
"841320","Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19","841320","Hand pumps nes, o/t those of subheading No 8413"
"841330","Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines","841330","Fuel, lubricating or cooling medium pumps for i"
"841340","Pumps; concrete pumps","841340","Concrete pumps"
"841350","Pumps; reciprocating positive displacement pumps, n.e.c. in heading no. 8413, for liquids","841350","Reciprocating positive displacement pumps nes"
"841360","Pumps; rotary positive displacement pumps, n.e.c. in heading no. 8413, for liquids","841360","Rotary positive displacement pumps nes"
"841370","Pumps; centrifugal, n.e.c. in heading no. 8413, for liquids","841370","Centrifugal pumps nes"
"841381","Pumps and liquid elevators; n.e.c. in heading no. 8413","841381","Pumps nes"
"841382","Liquid elevators","841382","Liquid elevators"
"841391","Pumps; parts thereof","841391","Parts of pumps for liquid whether or not fitted"
"841392","Liquid elevators; parts thereof","841392","Parts of liquid elevators"
"841410","Pumps; vacuum","841410","Vacuum pumps"
"841420","Pumps; hand or foot-operated air pumps","841420","Hand or foot-operated air pumps"
"841430","Compressors; of a kind used in refrigerating equipment","841430","Compressors of a kind used in refrigerating equ"
"841440","Compressors; air compressors mounted on a wheeled chassis for towing","841440","Air compressors mounted on a wheeled chassis fo"
"841451","Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W","841451","Fans: table,roof etc with a self-cont elec mtr"
"841459","Fans; n.e.c. in item no. 8414.51","841459","Fans nes"
"841460","Hoods; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters, having a maximum horizontal side not exceeding 120cm","841460","Hoods having a maximum horizontal side not exce"
"841480","Pumps and compressors; for air, vacuum or gas, n.e.c. in heading no. 8414","841480","Air or gas compressors, hoods"
"841490","Pumps and compressors; parts, of air or vacuum pumps, air or other gas compressors and fans, ventilating or recycling hoods incorporating a fan","841490","Parts of vacuum pumps, compressors, fans, blowe"
"841510","Air conditioning machines; comprising a motor-driven fan and elements for changing the temperature and humidity, of a kind designed to be fixed to a window, wall, ceiling or floor, self-contained or ""split-system""","841510","Air conditioning machines window or wall types,"
"841520","Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, of a kind used for persons, in motor vehicles","841582","Air cond mach nes, inc a refrigerating unit"
"841581","Air conditioning machines; containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)","841581","Air cond mach nes inc a ref unit and a valve fo"
"841582","Air conditioning machines; containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit","841582","Air cond mach nes, inc a refrigerating unit"
"841583","Air conditioning machines; containing a motor driven fan, other than window or wall types, not incorporating a refrigerating unit","841583","Air cond mach nes, not incorporating refrigerat"
"841590","Air conditioning machines; with motor driven fan and elements for temperature control, parts thereof","841590","Parts of air conditioning machines"
"841610","Furnaces; furnace burners, for liquid fuel","841610","Furnace burners for liquid fuel"
"841620","Furnaces; furnace burners, for pulverized solid fuel or gas, including combination burners","841620","Furnace burners nes, including combination burn"
"841630","Furnace accessories; mechanical stokers, mechanical grates, mechanical ash dischargers and similar appliances","841630","Mech.stokers, mech.grates, mech.ash dischargers"
"841690","Furnaces; parts of furnace burners, for liquid fuel, pulverized solid fuel or gas, mechanical stokers, grates, ash dischargers and the like","841690","Parts of furnace burners,mech stokers grates,as"
"841710","Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use","841710","Furnaces&ovens n-elec for the roast,melt or h-t"
"841720","Ovens; non-electric, bakery ovens, including biscuit ovens","841720","Bakery ovens, including biscuit ovens, non-elec"
"841780","Furnaces and ovens; including incinerators, non-electric, for industrial or laboratory use, n.e.c. in heading no. 8417","841780","Industrial or lab furnaces & ovens, inc inciner"
"841790","Furnaces and ovens; parts of non-electric furnaces and ovens (including incinerators), of industrial or laboratory use","841790","Parts of industrial or lab furnaces & ovens inc"
"841810","Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other","841810","Combined refrigerator-freezers, fitted with sep"
"841821","Refrigerators; for household use, compression-type, electric or other","841821","Refrigerators, household type, compression-type"
"841829","Refrigerators; household, electric or not, other than compression-type","841829","Refrigerators, household type, nes"
"841830","Freezers; of the chest type, not exceeding 800l capacity","841830","Freezers of the chest type, not exceeding 800 l"
"841840","Freezers; of the upright type, not exceeding 900l capacity","841840","Freezers of the upright type, not exceeding 900"
"841850","Furniture incorporating refrigerating or freezing equipment; for storage and display, n.e.c. in item no. 8418.1, 8418.2, 8418.3 or 8418.4 (chests, cabinets, display counters, show-cases and the like)","841850","Other refrigerating or freezing chests,cabinets"
"841861","Heat pumps; other than air conditioning machines of heading no. 8415","841861","Compression type refrigrting or freez equip who"
"841869","Refrigerating or freezing equipment; n.e.c. in heading no. 8418","841869","Refrigerating or freezing equipment nes"
"841891","Refrigerating or freezing equipment; parts, furniture designed to receive refrigerating or freezing equipment","841891","Furniture designed to receive refrigerating or"
"841899","Refrigerating or freezing equipment; parts thereof, other than furniture","841899","Parts of refrigerating or freezing equipment, n"
"841911","Heaters; instantaneous gas water heaters, for domestic or other purposes","841911","Instantaneous gas water heaters"
"841919","Heaters; instantaneous or storage water heaters, non-electric, other than instantaneous gas water heaters","841919","Instantaneous or storage water heaters, non-ele"
"841920","Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes","841920","Medical, surgical or laboratory sterilizers"
"841931","Dryers; for agricultural products, not used for domestic purposes","841931","Dryers for agricultural products"
"841932","Dryers; for wood, paper pulp, paper or paperboard, not used for domestic purposes","841932","Dryers for wood, paper pulp, paper or paperboar"
"841939","Dryers; for products n.e.c. in heading no. 8419, not used for domestic purposes","841939","Non-domestic, non-electric dryers nes"
"841940","Distilling or rectifying plant; not used for domestic purposes","841940","Distilling or rectifying plant"
"841950","Heat exchange units; not used for domestic purposes","841950","Heat exchange units, non-domestic, non-electric"
"841960","Machinery; for liquefying air or gas, not used for domestic purposes","841960","Machinery for liquefying air or other gases"
"841981","Machinery, plant and equipment; for making hot drinks, for cooking or heating food","841981","Machinery for making hot drinks or for cooking"
"841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","841989","Machinery, plant or laboratory equip for treat"
"841990","Machinery, plant and laboratory equipment; parts of equipment for treating materials by a process involving a change of temperature","841990","Parts of machinery, plant and equipment of head"
"842010","Machines; calendering or other rolling machines, for other than metal or glass","842010","Calendering or rolling machines, excluding for"
"842091","Machines; parts, cylinders for calendering or other rolling machines, for other than metal or glass","842091","Cylinders for calendering or rolling mach, excl"
"842099","Machines; parts, (other than cylinders), for calendering or other rolling machines, for other than metal or glass","842099","Parts of calendering or rolling mach nes, exclu"
"842111","Centrifuges; cream separators","842111","Cream separators"
"842112","Centrifuges; clothes-dryers","842112","Clothes-dryers, centrifugal"
"842119","Centrifuges; n.e.c. in heading no. 8421, including centrifugal dryers (but not clothes-dryers)","842119","Centrifuges nes"
"842121","Machinery; for filtering or purifying water","842121","Filtering or purifying machinery and apparatus"
"842122","Machinery; for filtering or purifying beverages other than water","842122","Filtering or purifying machinery and apparatus"
"842123","Machinery; filtering or purifying machinery, oil or petrol filters for internal combustion engines","842123","Oil or petrol-filters for internal combustion e"
"842129","Machinery; for filtering or purifying liquids, n.e.c. in item no. 8421.2","842129","Filtering or purifying machinery and apparatus"
"842131","Machinery; intake air filters for internal combustion engines","842131","Intake air filters for internal combustion engi"
"842139","Machinery; for filtering or purifying gases, other than intake air filters for internal combustion engines","842139","Filtering or purifying machinery and apparatus"
"842191","Centrifuges; parts thereof, including parts for centrifugal dryers","842191","Parts of centrifuges, including centrifugal dry"
"842199","Machinery; parts for filtering or purifying liquids or gases","842199","Parts for filtering or purifying mchy & apparat"
"842211","Dish washing machines; of the household type","842211","Dish washing machines of the HH type"
"842219","Dish washing machines; of other than household type","842219","Dish washing machines nes"
"842220","Machinery; for cleaning or drying bottles or other containers","842220","Machinery for cleaning or drying bottles or con"
"842230","Machinery; for filling, closing, sealing, capsuling or labelling bottles, cans, bags or other containers, machinery for aerating beverages","842230","Mach for fil/clos/seal/etc.btle/can/box/bag/ctn"
"842240","Machinery; for packing or wrapping","842240","Packing or wrapping machinery nes"
"842290","Machinery; parts of machinery of heading no. 8422","842290","Pts of dish washing,cleaning or drying containe"
"842310","Weighing machines; personal (including baby scales) and household scales","842310","Personal weighing machines, including baby scal"
"842320","Weighing machines; scales for continuous weighing of goods on conveyors","842320","Scales for continuous weighing of goods on conv"
"842330","Weighing machines; constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales","842330","Constant weight scales, including hopper scales"
"842381","Weighing machines; having a maximum weighing capacity not exceeding 30kg (excluding balances of a sensitivity of 5cg or better)","842381","Weighing machinery having a maximum weighing ca"
"842382","Weighing machines; having a maximum weighing capacity exceeding 30kg but not exceeding 5000kg","842382","Weighing machinery having a maximum weighing ca"
"842389","Weighing machines; having a maximum weighing capacity exceeding 5000kg","842389","Weighing machinery, nes"
"842390","Weighing machines; weights of all kinds, parts of weighing machinery","842390","Weighing machine weights of all kinds; parts of"
"842410","Fire extinguishers; whether or not charged","842410","Fire extinguishers, whether or not charged"
"842420","Spray guns and similar appliances","842420","Spray guns and similar appliances"
"842430","Mechanical appliances; steam or sand blasting machines and similar jet projecting machines","842430","Steam or sand blasting machines and similar jet"
"842441","Mechanical appliances; agricultural or horticultural sprayers; portable sprayers","842481","Mech appl for proj/disp or spraying liquids or"
"842449","Mechanical appliances; agricultural or horticultural sprayers; other than portable sprayers","842481","Mech appl for proj/disp or spraying liquids or"
"842482","Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424","842481","Mech appl for proj/disp or spraying liquids or"
"842489","Mechanical appliances; for projecting, dispersing or spraying liquids or powders, for other than agricultural or horticultural use, whether or not hand-operated","842489","Mech appl (whether or not hand-op) for proj/dis"
"842490","Mechanical appliances; parts of machines projecting, dispersing or spraying liquids or powders, whether or not hand-operated","842490","Pts of mech app (hand-op or not) for proj/disp"
"842511","Pulley tackle and hoists; powered by an electric motor (excluding skip hoists or hoists of a kind used for raising vehicles)","842511","Pulley tackle/hoists electric (exc skip hoists/"
"842519","Pulley tackle and hoists; not powered by an electric motor (excluding skip hoists or hoists of a kind used for raising vehicles)","842519","Pulley tackle/hoists nes (exc skip hoists or ho"
"842531","Winches; capstans; powered by an electric motor","842531","Winches or capstans nes powered by electric mot"
"842539","Winches; capstans; not powered by an electric motor","842539","Winches or captsans nes"
"842541","Jacks; built-in jacking systems of a type used in garages, for raising vehicles","842541","Built-in jacking systems of a type used in gara"
"842542","Jacks and hoists; hydraulic, of a kind used for raising vehicles","842542","Jacks & hoists nes hydraulic"
"842549","Jacks and hoists; (other than hydraulic), of a kind used for raising vehicles","842549","Jacks & hoists nes"
"842611","Cranes; overhead travelling cranes on fixed support","842611","Gantry & overhead travelling cranes on fixed su"
"842612","Cranes; mobile lifting frames on tyres and straddle carriers","842612","Mobile lifting frames on tyres and straddle car"
"842619","Cranes; transporter, gantry and bridge cranes","842619","Transporter or bridge cranes"
"842620","Cranes; tower cranes","842620","Tower cranes"
"842630","Cranes; portal or pedestal jib cranes","842630","Portal or pedestal jib cranes"
"842641","Cranes; self-propelled derricks and cranes, on tyres, n.e.c. in heading no. 8426","842641","Derricks/cranes or works trucks fitted with a c"
"842649","Cranes; self-propelled derricks and cranes, not on tyres, n.e.c. in heading no. 8426","842649","Derricks, cranes or work trucks fitted with a c"
"842691","Cranes and derricks; designed for mounting on road vehicles","842691","Cranes designed for mounting on road vehicles"
"842699","Cranes and derricks; for other than mounting on road vehicles, n.e.c. in heading no. 8426","842699","Cranes or derricks nes"
"842710","Fork-lift and other works trucks; fitted with lifting or handling equipment, self-propelled by electric motor","842710","Self-propelled works trucks powered by an elect"
"842720","Fork-lift and other works trucks; fitted with lifting or handling equipment, self-propelled by other than electric motor","842720","Self-propelled works trucks nes"
"842790","Fork-lift and other works trucks; fitted with lifting or handling equipment, not self-propelled","842790","Trucks fitted with lifting or handling equipmen"
"842810","Lifts and skip hoists","842810","Lifts and skip hoists"
"842820","Elevators and conveyors; pneumatic","842820","Pneumatic elevators and conveyors"
"842831","Elevators and conveyors; continuous-action, for goods and materials, specially designed for underground use, n.e.c. in item no. 8428.20","842831","Cont-action elevators/conveyors for goods/mat s"
"842832","Elevators and conveyors; continuous-action, for goods or materials, bucket type, n.e.c. in item no. 8428.20 or 8428.31","842832","Cont-action elevators/conveyors for goods/mat,"
"842833","Elevators and conveyors; continuous-action, for goods or materials, belt type, n.e.c. in item no. 8428.20 or 8428.31","842833","Cont-action elevators/conveyors for goods/mat,"
"842839","Elevators and conveyors; continuous-action, for goods or materials, n.e.c. in item no. 8428.20, 8428.31, 8428.32 or 8428.33","842839","Cont-action elevators/conveyors for goods/mat n"
"842840","Escalators and moving walkways","842840","Escalators and moving walkways"
"842860","Teleferics, chair-lifts, ski-draglines, traction mechanisms for funiculars","842860","Teleferics,chair-lifts,ski-draglines; traction"
"842890","Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426, 8427 or 8428","842890","Lifting, handling, loading or unloading machine"
"842911","Bulldozers and angledozers; self-propelled, track laying","842911","Bulldozers and angledozers, crawler type"
"842919","Bulldozers and angledozers; self-propelled, other than track laying","842919","Bulldozers and angledozers, wheeled"
"842920","Graders and levellers","842920","Graders and levellers, self-propelled"
"842930","Scrapers; self-propelled","842930","Scrapers, self-propelled"
"842940","Tamping machines and road rollers; self-propelled","842940","Tamping machines and road rollers, self-propell"
"842951","Front-end shovel loaders","842951","Front end shovel loaders"
"842952","Mechanical shovels, excavators and shovel loaders; with a 360 degree revolving super structure","842952","Shovels and excavators with a 360 revolving sup"
"842959","Mechanical shovels, excavators and shovel loaders; n.e.c. in item no. 8429.50","842959","Self-propelled excavating machinery nes"
"843010","Pile-drivers and pile-extractors","843010","Pile-drivers and pile-extractors"
"843020","Snow-ploughs and snow-blowers","843020","Snow-ploughs and snow-blowers, not self-propell"
"843031","Coal or rock cutters and tunnelling machinery; self-propelled","843031","Coal or rock cutters, self-propelled"
"843039","Coal or rock cutters and tunnelling machinery; not self-propelled","843039","Coal or rock cutters, not self-propelled"
"843041","Boring or sinking machinery; self-propelled, n.e.c. in heading no. 8430","843041","Boring or sinking machinery nes, self-propelled"
"843049","Boring and sinking machinery; not self-propelled","843049","Boring or sinking machinery nes, not self-prope"
"843050","Machinery; for handling earth, minerals or ores, self-propelled, n.e.c. in heading no. 8430","843050","Construction equipment, self-propelled nes"
"843061","Machinery; for tamping or compacting, not self-propelled","843061","Tamping or compacting machinery, not self-prope"
"843069","Machinery; for moving, levelling, scraping, grading, excavating earth minerals or ores; not self propelled n.e.c in 84.30","843069","Construction equipment, not self-propelled nes"
"843110","Machinery; parts of the machinery of heading no. 8425","843110","Parts of machinery of heading No 84.25"
"843120","Machinery; parts of the machinery of heading no. 8427","843120","Parts of fork-lift and other works trucks fitte"
"843131","Lifts, skip hoists or escalators; parts thereof","843131","Parts of lifts, skip hoist or escalators"
"843139","Machinery; parts of the machinery of heading no. 8428, (other than lifts, skip hoists or escalators)","843139","Parts of lifting, handling, loading or unloadin"
"843141","Machinery parts; buckets, shovels, grabs and grips, for the machinery of heading no. 8426 and 8430","843141","Buckets, shovels, grabs and grips of excavating"
"843142","Machinery parts; bulldozer or angledozer blades","843142","Bulldozer and angledozer blades"
"843143","Boring or sinking machinery; parts of the machinery of item no. 8430.41 or 8430.41","843143","Parts of boring or sinking machinery, whether o"
"843149","Machinery; parts of machines handling earth, minerals or ores and n.e.c. in heading no. 8431","843149","Parts of cranes, work-trucks, shovels, and othe"
"843210","Ploughs; for soil preparation","843210","Ploughs"
"843221","Harrows; disc harrows","843221","Disc harrows"
"843229","Harrows; (excluding disc), scarifiers, cultivators, weeders and hoes","843229","Scarifiers, cultivators, weeders and hoes"
"843231","Seeders, planters and transplanters; no-till direct seeders, planters and transplanters","843230","Seeders, planters and transplanters"
"843239","Seeders, planters and transplanters; other than no-till direct seeders, planters and transplanters","843230","Seeders, planters and transplanters"
"843241","Spreaders and distributors; for manure and fertilizers, for agricultural, horticultural or forestry use; manure spreaders","843240","Manure spreaders and fertiliser distributors"
"843242","Spreaders and distributors; for manure and fertilizers, for agricultural, horticultural or forestry use; fertiliser distributors","843240","Manure spreaders and fertiliser distributors"
"843280","Rollers; for lawns or sports-grounds","843280","Rollers, stone-removers and oth soil preparatio"
"843290","Machinery; parts of machinery for soil preparation or cultivation or for rollers for lawns or sports-grounds","843290","Parts for rollers and other soil preparation or"
"843311","Mowers; lawn, parks or sports-grounds, powered, with the cutting device rotating in a horizontal plane","843311","Mowers, powered, lawn, with horizontal cutting"
"843319","Mowers; for lawns, parks or sports-grounds, other than with the cutting device rotating in a horizontal plane","843319","Mowers, powered, lawn, nes"
"843320","Mowers; n.e.c. in item no. 8433.1 (including cutter bars for tractor mounting)","843320","Mowers for hay etc including cutter bars for tr"
"843330","Haymaking machinery","843330","Hay tedders and rakes and other haymaking machi"
"843340","Balers; straw or fodder balers, including pick-up balers","843340","Straw or fodder balers, including pick-up baler"
"843351","Combine harvester-threshers","843351","Combine harvester-threshers"
"843352","Threshing machinery; other than combine harvester-threshers","843352","Threshing machinery nes"
"843353","Harvesting machinery; for roots or tubers","843353","Root or tuber harvesting machines"
"843359","Harvesting machinery; n.e.c. in heading no. 8433","843359","Harvesting machinery nes"
"843360","Machines; for cleaning, sorting or grading eggs, fruit or other agricultural produce","843360","Machines for cleaning, sorting or grading eggs,"
"843390","Harvesting machinery; parts, including parts of threshing machinery, straw or fodder balers and grass or hay mowers","843390","Parts of harvesting, threshing and oth agricult"
"843410","Milking machines","843410","Milking machines"
"843420","Dairy machinery","843420","Dairy machinery"
"843490","Milking machines and dairy machinery; parts thereof","843490","Parts of milking machines and dairy machinery"
"843510","Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages","843510","Presses, crushers &sim mach used in the mfg of"
"843590","Presses, crushers and similar machinery; parts, used in the manufacture of wine, cider, fruit juices or similar beverages","843590","Parts of presses, crushers & sim mach used in t"
"843610","Machinery; for preparing animal feeding stuffs","843610","Machinery for preparing animal feeding stuffs"
"843621","Poultry incubators and brooders","843621","Poultry incubators and brooders"
"843629","Poultry-keeping machinery; other than incubators and brooders","843629","Poultry-keeping machinery, nes"
"843680","Machinery; for agricultural, horticultural or forestry use and n.e.c. in heading no. 8436","843680","Agri/hortic/forestry bee-keeping mach nes inc g"
"843691","Machinery; parts of poultry-keeping machinery or poultry incubators and brooders","843691","Parts of poultry-keeping machinery"
"843699","Machinery; parts of that machinery for agricultural, horticultural or forestry use n.e.c. in heading no. 8436","843699","Parts of agr/hort/forestry/bee-keeping mach nes"
"843710","Machines; for cleaning, sorting or grading seed, grain or dried leguminous vegetables","843710","Machines for cleaning/sorting or grading seed,g"
"843780","Machinery; for use in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm-type machinery","843780","Mach for milling/working of cereals/ dried legu"
"843790","Machines; parts of those for cleaning, sorting or grading seed, grain or dried leguminous vegetables or for milling or working cereals or dried leguminous vegetables (not farm-type machinery)","843790","Pts of clean/sort mach etc for seed/grn, mill/w"
"843810","Machinery; industrial, for bakery and for the manufacture of macaroni, spaghetti or similar products","843810","Bakery mach and machy for the mfg of macaroni,"
"843820","Machinery; industrial, for the manufacture of confectionery, cocoa or chocolate","843820","Machinery for the manufacture of confectionary,"
"843830","Machinery; industrial, for sugar manufacture","843830","Machinery for sugar manufacture"
"843840","Machinery; industrial, brewery machinery","843840","Brewery machinery"
"843850","Machinery; industrial, for the preparation of meat or poultry","843850","Machinery for the preparation of meat or poultr"
"843860","Machinery; industrial, for the preparation of fruits, nuts or vegetables","843860","Machinery for the preparation of fruits, nuts o"
"843880","Machinery; used in the industrial preparation or manufacture of food or drink, n.e.c. in heading no. 8438","843880","Mach for the ind prep/mfr of food/ drink exc fo"
"843890","Machinery; parts of those machines used in the industrial preparation or manufacture of food or drink","843890","Pts of mach for the ind prep/mfr of food etc ex"
"843910","Machinery; for making pulp of fibrous cellulosic material","843910","Machinery for making pulp of fibrous cellulosic"
"843920","Machinery; for making paper or paperboard","843920","Machinery for making paper or paperboard"
"843930","Machinery; for finishing paper or paperboard","843930","Machinery for finishing paper or paperboard"
"843991","Machinery; parts of machinery for making pulp of fibrous cellulosic material","843991","Parts of mach for making pulp of fibrous cellul"
"843999","Machinery; parts of machinery for making or finishing paper or paperboard","843999","Parts of mach for making or finishing paper or"
"844010","Book-binding machinery; including book-sewing machines","844010","Book-binding machinery, including book-sewing m"
"844090","Book-binding machinery; including book-sewing machines, parts thereof","844090","Parts of book-binding machinery including book-"
"844110","Machines; cutting, of all kinds, for making up paper pulp, paper or paperboard","844110","Cutting machines for paper pulp, paper or paper"
"844120","Machines; for making bags, sacks or envelopes of paper pulp, paper or paperboard","844120","Machines for making bags, sacks or envelopes of"
"844130","Machines; for making cartons, boxes, cases, tubes, drums or similar containers (other than by moulding), of paper pulp, paper or paperboard","844130","Mach for making boxes or sim cont, of paper or"
"844140","Machines; for moulding articles, in paper pulp, paper or paperboard","844140","Machines for moulding articles in paper pulp, p"
"844180","Machinery; n.e.c. in heading no. 8441, for making up paper pulp, paper or paperboard","844180","Machinery for making up paper pulp, paper or pa"
"844190","Machinery; parts of machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds","844190","Pts of mach for making up paper pulp,paper or p"
"844230","Machinery, apparatus and equipment (excluding machines of heading no. 8456 to 8465) for preparing or making printing components","844230","Mach app & equip for preparing or making printi"
"844240","Machinery, apparatus and equipment (excluding machines of heading no. 8456 to 8465) for preparing or making printing components; parts thereof","844240","Pts of mach/app&equip for type-set or type-foun"
"844250","Plates, cylinders and other printing components; lithographic stones prepared for printing purposes (for example, planed, grained or polished)","844250","Printing type,blocks,plates,cylinders&oth print"
"844311","Printing machinery; offset, reel-fed","844311","Reel fed offset printing machinery"
"844312","Printing machinery; offset, sheet-fed, office type (sheet size not exceeding 22 x 36cm in the unfolded state)","844312","Sheet fed, office type (sheet size not exc-22x3"
"844313","Printing machinery; offset, n.e.c. in item no. 8443.1","844319","Offset printing machinery nes"
"844314","Printing machinery; letterpress, reel-fed, excluding flexographic printing","844321","Reel fed letterpress printing mach exc flexogra"
"844315","Printing machinery; letterpress, other than reel-fed, excluding flexographic printing","844329","Letterpress printing machinery nes exc flexogra"
"844316","Printing machinery; flexographic","844330","Flexographic printing machinery"
"844317","Printing machinery; gravure","844340","Gravure printing machinery"
"844319","Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42, n.e.c. in item no. 8443.1","844350","Printing machinery nes"
"844331","Printing, copying, and facsimile machines; machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network","847330","Parts and accessories of automatic data process"
"844332","Printing, copying, and facsimile machines; single-function printing, copying or facsimile machines, capable of connecting to an automatic data processing machine or to a network","847330","Parts and accessories of automatic data process"
"844339","Printing, copying, and facsimile machines; single-function printing, copying or facsimile machines, not capable of connecting to an automatic data processing machine or to a network","900912","Electrostatic photo-copying apparatus, indirect"
"844391","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; parts and accessories","844390","Parts of printing machinery & machines for uses"
"844399","Printing machinery; parts and accessories, n.e.c. in item no. 8443.91","844390","Parts of printing machinery & machines for uses"
"844400","Textile machinery; for extruding, drawing, texturing or cutting man-made textile materials","844400","Machines for extruding, drawing, text or cuttin"
"844511","Textile machinery; carding machines for preparing textile fibres","844511","Textile carding machines"
"844512","Textile machinery; combing machines for preparing textile fibres","844512","Textile combing machines"
"844513","Textile machinery; drawing or roving machines for preparing textile fibres","844513","Textile drawing or roving machines"
"844519","Textile machinery; n.e.c. in heading no. 8445, for preparing textile fibres","844519","Textile preparing machines nes"
"844520","Textile machinery; spinning machines","844520","Textile spinning machines"
"844530","Textile machinery; doubling or twisting machines","844530","Textile doubling or twisting machines"
"844540","Textile machinery; winding (including weft-winding) or reeling machines","844540","Textile winding (including weft-winding) or ree"
"844590","Textile machinery; involved in textile fibre or textile yarn preparation and n.e.c. in heading no. 8445","844590","Machinery for producing or preparing textile ya"
"844610","Weaving machines (looms); for weaving fabrics of a width 30cm or less","844610","Machines for weaving fabrics of a width not exc"
"844621","Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttle type, power looms","844621","Machines for weaving fabrics of a width exc 30"
"844629","Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttle type, other than power looms","844629","Machines for weaving fabrics of a width exceedi"
"844630","Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttleless type","844630","Machines for weaving fabrics of a width exceedi"
"844711","Knitting machines; circular, with cylinder diameter not exceeding 165mm","844711","Circular knitting machines with cylinder diamet"
"844712","Knitting machines; circular, with cylinder diameter exceeding 165mm","844712","Circular knitting machines with cylinder diamet"
"844720","Knitting machines; flat, stitch-bonding machines","844720","Flat knitting machines; stitch-bonding machines"
"844790","Machines; for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting","844790","Mach for making gimped yarn/tulle/lace/embroide"
"844811","Machinery, auxiliary; dobbies and jacquards, card reducing, copying, punching or assembling machines for use therewith","844811","Dobbies,Jacquards,card reducing, for use with m"
"844819","Machinery, auxiliary; for machines of heading no. 8444, 8445, 8446 or 8447, n.e.c. in item no. 8448.11","844819","Auxiliary machinery nes for machines of heading"
"844820","Machines; parts and accessories of machines or auxiliary machinery of heading no. 8444","844820","Pts & access of mach of hdg No 84.44 or of thei"
"844831","Machines, card clothing; parts and accessories","844831","Card clothing for hdg No 84.45"
"844832","Machines; parts and accessories of machines or auxiliary machinery for preparing textile fibres, other than card clothing","844832","Pts&access of mach for prep text fib,(exc card"
"844833","Machines; parts and accessories of machines or auxiliary machinery, spindles, spindle flyers, spinning rings and ring travellers","844833","Spindles,spindle flyers,spinning rings&ring tra"
"844839","Machines; parts and accessories of machines or auxiliary machinery of heading no. 8445, n.e.c. in item no. 8448.3","844839","Pts & access of mach of heading No 84.45 or of"
